raw_index,message_type,is_sender,message,sticker_path,CreateTime,unix_seconds,time_gap,message_id,sticker_id,sticker_caption,sticker_quality_score,sticker_needs_review,normalized_text,sticker_resolved
50265,text,1,你要不订个钟点房,,2024-09-27 05:25:26+00:00,1727414726,82.0,msg_00050265,,,,,你要不订个钟点房,True
50266,text,1,出去睡会,,2024-09-27 05:25:31+00:00,1727414731,5.0,msg_00050266,,,,,出去睡会,True
50267,text,0,诶呀现在酒店便宜,,2024-09-27 05:26:14+00:00,1727414774,43.0,msg_00050267,,,,,诶呀现在酒店便宜,True
50268,text,0,90多就能一天,,2024-09-27 05:26:23+00:00,1727414783,9.0,msg_00050268,,,,,90多就能一天,True
50269,text,0,都和钟点差不多了价格,,2024-09-27 05:26:45+00:00,1727414805,22.0,msg_00050269,,,,,都和钟点差不多了价格,True
50270,text,1,行吧,,2024-09-27 05:28:04+00:00,1727414884,79.0,msg_00050270,,,,,行吧,True
50271,text,0,你那教室现在人还蛮多,,2024-09-27 07:02:47+00:00,1727420567,5683.0,msg_00050271,,,,,你那教室现在人还蛮多,True
50272,text,1,你又翘了？,,2024-09-27 07:03:08+00:00,1727420588,21.0,msg_00050272,,,,,你又翘了？,True
50273,text,0,我们提前下课了,,2024-09-27 07:03:32+00:00,1727420612,24.0,msg_00050273,,,,,我们提前下课了,True
50274,text,0,你的位置上还有个人,,2024-09-27 07:03:51+00:00,1727420631,19.0,msg_00050274,,,,,你的位置上还有个人,True
50275,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-09-27 07:03:52+00:00,1727420632,1.0,msg_00050275,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50276,text,0,5018,,2024-09-27 07:08:06+00:00,1727420886,254.0,msg_00050276,,,,,5018,True
50277,text,0,[转账收款] ￥60.00,,2024-09-27 11:08:04+00:00,1727435284,14398.0,msg_00050277,,,,,[转账收款] ￥60.00,True
50278,text,0,云领取了你的红包,,2024-09-27 13:59:59+00:00,1727445599,10315.0,msg_00050278,,,,,云领取了你的红包,True
50279,text,0,你饿不饿呀,,2024-09-28 08:35:46+00:00,1727512546,66947.0,msg_00050279,,,,,你饿不饿呀,True
50280,text,0,不想和我亲嘴的人不是好人,,2024-09-28 14:56:42+00:00,1727535402,22856.0,msg_00050280,,,,,不想和我亲嘴的人不是好人,True
50281,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-09-28 14:56:43+00:00,1727535403,1.0,msg_00050281,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50282,text,0,吃饭了不,,2024-09-29 03:31:25+00:00,1727580685,45282.0,msg_00050282,,,,,吃饭了不,True
50283,text,1,没,,2024-09-29 03:44:36+00:00,1727581476,791.0,msg_00050283,,,,,没,True
50284,text,0,那一起去吧,,2024-09-29 03:54:38+00:00,1727582078,602.0,msg_00050284,,,,,那一起去吧,True
50285,text,1,你来 11,,2024-09-29 03:54:47+00:00,1727582087,9.0,msg_00050285,,,,,你来 11,True
50286,text,0,[OK][OK],,2024-09-29 03:54:54+00:00,1727582094,7.0,msg_00050286,,,,,[OK][OK],True
50287,text,0,人呢,,2024-09-29 04:09:56+00:00,1727582996,902.0,msg_00050287,,,,,人呢,True
50288,text,1,楼顶 smoke,,2024-09-29 04:10:09+00:00,1727583009,13.0,msg_00050288,,,,,楼顶 smoke,True
50289,text,0,25[玫瑰],,2024-09-29 11:16:25+00:00,1727608585,25576.0,msg_00050289,,,,,25[玫瑰],True
50290,text,0,云领取了你的红包,,2024-09-29 11:16:55+00:00,1727608615,30.0,msg_00050290,,,,,云领取了你的红包,True
50291,text,0,[强][强],,2024-09-29 11:17:05+00:00,1727608625,10.0,msg_00050291,,,,,[强][强],True
50292,text,0,你给我发520吧,,2024-09-29 11:17:15+00:00,1727608635,10.0,msg_00050292,,,,,你给我发520吧,True
50293,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-09-29 11:17:23+00:00,1727608643,8.0,msg_00050293,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50294,text,0,我要是没钱吃饭就找你了,,2024-09-29 11:19:54+00:00,1727608794,151.0,msg_00050294,,,,,我要是没钱吃饭就找你了,True
50295,sticker,0,[表情包],../emojis/124912f9a2fb4a9ef3906bd578eea489.gif,2024-09-29 11:19:55+00:00,1727608795,1.0,msg_00050295,sticker_000288,[表情包:困惑的卡通形象 / 表达疑惑],1.0,False,[表情包:困惑的卡通形象 / 表达疑惑],True
50296,text,1,你回去了？,,2024-09-29 13:20:18+00:00,1727616018,7223.0,msg_00050296,,,,,你回去了？,True
50297,text,0,刚走到宿舍,,2024-09-29 13:21:45+00:00,1727616105,87.0,msg_00050297,,,,,刚走到宿舍,True
50298,text,0,咋了,,2024-09-29 13:21:46+00:00,1727616106,1.0,msg_00050298,,,,,咋了,True
50299,text,1,刚准备看你去不去一起买烟,,2024-09-29 13:22:48+00:00,1727616168,62.0,msg_00050299,,,,,刚准备看你去不去一起买烟,True
50300,text,0,诶哟,,2024-09-29 13:23:04+00:00,1727616184,16.0,msg_00050300,,,,,诶哟,True
50301,text,0,某人不是说不要嘛,,2024-09-29 13:23:10+00:00,1727616190,6.0,msg_00050301,,,,,某人不是说不要嘛,True
50302,text,0,我陪你去？,,2024-09-29 13:24:02+00:00,1727616242,52.0,msg_00050302,,,,,我陪你去？,True
50303,text,0,在宿舍也怪无聊的,,2024-09-29 13:24:11+00:00,1727616251,9.0,msg_00050303,,,,,在宿舍也怪无聊的,True
50304,text,0,dddd去不去去不去,,2024-09-29 13:27:18+00:00,1727616438,187.0,msg_00050304,,,,,dddd去不去去不去,True
50305,text,1,已经去了,,2024-09-29 13:30:08+00:00,1727616608,170.0,msg_00050305,,,,,已经去了,True
50306,text,0,啊走哪了,,2024-09-29 13:30:58+00:00,1727616658,50.0,msg_00050306,,,,,啊走哪了,True
50307,text,1,到便利店了,,2024-09-29 13:31:49+00:00,1727616709,51.0,msg_00050307,,,,,到便利店了,True
50308,text,1,买完了,,2024-09-29 13:31:51+00:00,1727616711,2.0,msg_00050308,,,,,买完了,True
50309,text,0,nm,,2024-09-29 13:32:01+00:00,1727616721,10.0,msg_00050309,,,,,nm,True
50310,text,1,吃饭,,2024-09-30 04:23:39+00:00,1727670219,53498.0,msg_00050310,,,,,吃饭,True
50311,text,0,[OK][OK],,2024-09-30 04:23:50+00:00,1727670230,11.0,msg_00050311,,,,,[OK][OK],True
50312,text,0,哪呢,,2024-09-30 04:25:54+00:00,1727670354,124.0,msg_00050312,,,,,哪呢,True
50313,text,1,去你教室,,2024-09-30 04:26:06+00:00,1727670366,12.0,msg_00050313,,,,,去你教室,True
50314,text,1,订个优赞,,2024-09-30 07:04:28+00:00,1727679868,9502.0,msg_00050314,,,,,订个优赞,True
50315,text,1,我转给你,,2024-09-30 07:04:32+00:00,1727679872,4.0,msg_00050315,,,,,我转给你,True
50316,text,0,咱不是刚出去了,,2024-09-30 07:24:17+00:00,1727681057,1185.0,msg_00050316,,,,,咱不是刚出去了,True
50317,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-09-30 07:24:18+00:00,1727681058,1.0,msg_00050317,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50319,text,0,钱是要的,,2024-09-30 07:31:58+00:00,1727681518,418.0,msg_00050319,,,,,钱是要的,True
50320,text,0,房定吗还,,2024-09-30 07:32:04+00:00,1727681524,6.0,msg_00050320,,,,,房定吗还,True
50321,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-09-30 07:32:06+00:00,1727681526,2.0,msg_00050321,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50322,text,1,订,,2024-09-30 07:34:49+00:00,1727681689,163.0,msg_00050322,,,,,订,True
50323,text,0,云领取了你的红包,,2024-09-30 07:39:54+00:00,1727681994,305.0,msg_00050323,,,,,云领取了你的红包,True
50324,text,0,你给我发这么多,,2024-09-30 07:40:00+00:00,1727682000,6.0,msg_00050324,,,,,你给我发这么多,True
50325,text,0,订的轻呈,,2024-09-30 07:40:06+00:00,1727682006,6.0,msg_00050325,,,,,订的轻呈,True
50326,text,0,那我明天下午再去打耳洞吧,,2024-09-30 07:44:32+00:00,1727682272,266.0,msg_00050326,,,,,那我明天下午再去打耳洞吧,True
50327,text,1,[微笑],,2024-09-30 07:55:22+00:00,1727682922,650.0,msg_00050327,,,,,[微笑],True
50328,text,1,啥时候去,,2024-09-30 07:55:34+00:00,1727682934,12.0,msg_00050328,,,,,啥时候去,True
50329,text,0,我这上课呢,,2024-09-30 07:56:28+00:00,1727682988,54.0,msg_00050329,,,,,我这上课呢,True
50330,text,0,你先学会,,2024-09-30 07:56:31+00:00,1727682991,3.0,msg_00050330,,,,,你先学会,True
50331,text,0,轻呈环境好点，但是好像没有会员,,2024-09-30 09:03:19+00:00,1727686999,4008.0,msg_00050331,,,,,轻呈环境好点，但是好像没有会员,True
50332,sticker,0,[表情包],../emojis/314db052c1847c0b51794ce3eff22482.gif,2024-09-30 09:03:24+00:00,1727687004,5.0,msg_00050332,sticker_000025,[表情包:卡通形象开心地笑着],1.0,False,[表情包:卡通形象开心地笑着],True
50333,text,1,你来教室吧,,2024-09-30 09:08:10+00:00,1727687290,286.0,msg_00050333,,,,,你来教室吧,True
50334,text,0,还没下课,,2024-09-30 09:10:36+00:00,1727687436,146.0,msg_00050334,,,,,还没下课,True
50335,text,0,你都不知道这老师多恐怖,,2024-09-30 09:10:42+00:00,1727687442,6.0,msg_00050335,,,,,你都不知道这老师多恐怖,True
50336,text,0,优赞环境差点，但是有会员,,2024-09-30 09:11:27+00:00,1727687487,45.0,msg_00050336,,,,,优赞环境差点，但是有会员,True
50337,text,0,选哪个,,2024-09-30 09:11:30+00:00,1727687490,3.0,msg_00050337,,,,,选哪个,True
50338,text,0,优赞比轻呈贵8r,,2024-09-30 09:12:00+00:00,1727687520,30.0,msg_00050338,,,,,优赞比轻呈贵8r,True
50339,sticker,0,[表情包],../emojis/314db052c1847c0b51794ce3eff22482.gif,2024-09-30 09:12:01+00:00,1727687521,1.0,msg_00050339,sticker_000025,[表情包:卡通形象开心地笑着],1.0,False,[表情包:卡通形象开心地笑着],True
50340,text,1,优赞,,2024-09-30 09:12:16+00:00,1727687536,15.0,msg_00050340,,,,,优赞,True
50341,text,1,你怎么还心疼8r了,,2024-09-30 09:12:28+00:00,1727687548,12.0,msg_00050341,,,,,你怎么还心疼8r了,True
50342,text,0,优赞环境差点，上次那水龙头都坏的,,2024-09-30 09:12:51+00:00,1727687571,23.0,msg_00050342,,,,,优赞环境差点，上次那水龙头都坏的,True
50343,sticker,0,[表情包],../emojis/314db052c1847c0b51794ce3eff22482.gif,2024-09-30 09:12:57+00:00,1727687577,6.0,msg_00050343,sticker_000025,[表情包:卡通形象开心地笑着],1.0,False,[表情包:卡通形象开心地笑着],True
50344,text,0,是这个原因好吧,,2024-09-30 09:13:08+00:00,1727687588,11.0,msg_00050344,,,,,是这个原因好吧,True
50345,text,0,小笨蛋,,2024-09-30 09:13:13+00:00,1727687593,5.0,msg_00050345,,,,,小笨蛋,True
50346,text,0,你下来吧,,2024-09-30 09:51:52+00:00,1727689912,2319.0,msg_00050346,,,,,你下来吧,True
50347,text,1,行,,2024-09-30 09:52:23+00:00,1727689943,31.0,msg_00050347,,,,,行,True
50349,text,0,走不,,2024-10-01 08:03:52+00:00,1727769832,78549.0,msg_00050349,,,,,走不,True
50350,text,0,下来吧11南门,,2024-10-01 08:03:58+00:00,1727769838,6.0,msg_00050350,,,,,下来吧11南门,True
50351,text,1,来了,,2024-10-01 08:09:39+00:00,1727770179,341.0,msg_00050351,,,,,来了,True
50352,text,0,[转账收款] ￥50.00,,2024-10-01 10:48:24+00:00,1727779704,9525.0,msg_00050352,,,,,[转账收款] ￥50.00,True
50354,text,0,转30[玫瑰],,2024-10-01 13:35:27+00:00,1727789727,13.0,msg_00050354,,,,,转30[玫瑰],True
50355,text,0,[转账收款] ￥30.00,,2024-10-01 13:36:33+00:00,1727789793,66.0,msg_00050355,,,,,[转账收款] ￥30.00,True
50356,text,0,所以小舒去黑龙江了哈,,2024-10-01 13:36:54+00:00,1727789814,21.0,msg_00050356,,,,,所以小舒去黑龙江了哈,True
50357,text,1,你还挺关心舒金山呢,,2024-10-01 13:36:57+00:00,1727789817,3.0,msg_00050357,,,,,你还挺关心舒金山呢,True
50358,text,0,这不是好奇嘛,,2024-10-01 13:37:06+00:00,1727789826,9.0,msg_00050358,,,,,这不是好奇嘛,True
50359,text,0,那田浩然也想支教保研呢,,2024-10-01 13:37:30+00:00,1727789850,24.0,msg_00050359,,,,,那田浩然也想支教保研呢,True
50360,text,0,土木的，感觉还怪耳熟,,2024-10-01 13:37:39+00:00,1727789859,9.0,msg_00050360,,,,,土木的，感觉还怪耳熟,True
50361,text,1,韩蕊他对象,,2024-10-01 13:38:45+00:00,1727789925,66.0,msg_00050361,,,,,韩蕊他对象,True
50362,text,0,啊韩蕊他对象啊,,2024-10-01 13:39:30+00:00,1727789970,45.0,msg_00050362,,,,,啊韩蕊他对象啊,True
50363,text,0,土木的,,2024-10-01 13:39:35+00:00,1727789975,5.0,msg_00050363,,,,,土木的,True
50364,text,0,soga,,2024-10-01 13:39:41+00:00,1727789981,6.0,msg_00050364,,,,,soga,True
50365,text,1,还在？,,2024-10-02 02:22:04+00:00,1727835724,45743.0,msg_00050365,,,,,还在？,True
50366,text,1,你不会qushi了吧,,2024-10-02 02:42:31+00:00,1727836951,1227.0,msg_00050366,,,,,你不会qushi了吧,True
50367,text,1,别故意的哦,,2024-10-02 02:42:38+00:00,1727836958,7.0,msg_00050367,,,,,别故意的哦,True
50368,text,1,不然杀了你,,2024-10-02 02:42:43+00:00,1727836963,5.0,msg_00050368,,,,,不然杀了你,True
50369,text,0,我睡到现在,,2024-10-02 02:50:24+00:00,1727837424,461.0,msg_00050369,,,,,我睡到现在,True
50370,text,0,昨天晚上失眠了,,2024-10-02 02:50:31+00:00,1727837431,7.0,msg_00050370,,,,,昨天晚上失眠了,True
50371,text,0,不能侧着睡，一下还睡不着,,2024-10-02 02:50:54+00:00,1727837454,23.0,msg_00050371,,,,,不能侧着睡，一下还睡不着,True
50372,text,1,帮我去开点安眠药吧,,2024-10-02 03:01:12+00:00,1727838072,618.0,msg_00050372,,,,,帮我去开点安眠药吧,True
50373,text,1,连续睡不着了,,2024-10-02 03:01:17+00:00,1727838077,5.0,msg_00050373,,,,,连续睡不着了,True
50374,text,0,安眠药不能随便吃啊,,2024-10-02 03:03:41+00:00,1727838221,144.0,msg_00050374,,,,,安眠药不能随便吃啊,True
50375,text,0,你在那小屋里咋还睡不着,,2024-10-02 03:03:59+00:00,1727838239,18.0,msg_00050375,,,,,你在那小屋里咋还睡不着,True
50376,text,0,你要不去看看,,2024-10-02 03:04:09+00:00,1727838249,10.0,msg_00050376,,,,,你要不去看看,True
50377,text,1,那b屋人来人往的,,2024-10-02 03:07:57+00:00,1727838477,228.0,msg_00050377,,,,,那b屋人来人往的,True
50378,text,1,还漏风,,2024-10-02 03:08:04+00:00,1727838484,7.0,msg_00050378,,,,,还漏风,True
50379,text,1,6点多隔壁大叔就起了,,2024-10-02 03:08:15+00:00,1727838495,11.0,msg_00050379,,,,,6点多隔壁大叔就起了,True
50380,text,0,正好啊，你早点睡然后也早起,,2024-10-02 03:08:46+00:00,1727838526,31.0,msg_00050380,,,,,正好啊，你早点睡然后也早起,True
50381,text,0,漏风的话拿个东西糊上,,2024-10-02 03:09:07+00:00,1727838547,21.0,msg_00050381,,,,,漏风的话拿个东西糊上,True
50382,text,1,还不来呢？,,2024-10-02 03:47:59+00:00,1727840879,2332.0,msg_00050382,,,,,还不来呢？,True
50383,text,0,二楼了,,2024-10-02 03:49:13+00:00,1727840953,74.0,msg_00050383,,,,,二楼了,True
50384,text,0,马上马上,,2024-10-02 03:49:23+00:00,1727840963,10.0,msg_00050384,,,,,马上马上,True
50386,text,1,看看这人说的话,,2024-10-02 15:11:08+00:00,1727881868,11.0,msg_00050386,,,,,看看这人说的话,True
50387,text,0,笑死了,,2024-10-02 15:17:54+00:00,1727882274,406.0,msg_00050387,,,,,笑死了,True
50388,text,0,你就直接说这东西也不确定,,2024-10-02 15:18:38+00:00,1727882318,44.0,msg_00050388,,,,,你就直接说这东西也不确定,True
50389,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-10-02 15:18:54+00:00,1727882334,16.0,msg_00050389,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50390,text,1,听她掰,,2024-10-02 15:18:57+00:00,1727882337,3.0,msg_00050390,,,,,听她掰,True
50391,text,1,就是不想退而已,,2024-10-02 15:19:03+00:00,1727882343,6.0,msg_00050391,,,,,就是不想退而已,True
50392,text,0,确实,,2024-10-02 15:22:01+00:00,1727882521,178.0,msg_00050392,,,,,确实,True
50393,text,0,你就态度强硬点,,2024-10-02 15:22:10+00:00,1727882530,9.0,msg_00050393,,,,,你就态度强硬点,True
50394,text,1,你觉得像这种人最怕啥呢,,2024-10-02 15:52:47+00:00,1727884367,1837.0,msg_00050394,,,,,你觉得像这种人最怕啥呢,True
50395,text,0,这种老油条应该没啥怕的,,2024-10-02 15:53:23+00:00,1727884403,36.0,msg_00050395,,,,,这种老油条应该没啥怕的,True
50396,text,0,也就怕警察叔叔,,2024-10-02 15:53:30+00:00,1727884410,7.0,msg_00050396,,,,,也就怕警察叔叔,True
50397,text,0,好饿啊,,2024-10-02 16:24:44+00:00,1727886284,1874.0,msg_00050397,,,,,好饿啊,True
50398,text,1,啃自己,,2024-10-02 16:24:58+00:00,1727886298,14.0,msg_00050398,,,,,啃自己,True
50400,text,1,给这人脸了，直接上强度,,2024-10-02 17:19:44+00:00,1727889584,37.0,msg_00050400,,,,,给这人脸了，直接上强度,True
50401,text,0,咋样,,2024-10-03 01:33:46+00:00,1727919226,29642.0,msg_00050401,,,,,咋样,True
50403,text,0,你要不一会过去看看,,2024-10-03 01:50:32+00:00,1727920232,54.0,msg_00050403,,,,,你要不一会过去看看,True
50404,text,1,看个屁,,2024-10-03 01:50:52+00:00,1727920252,20.0,msg_00050404,,,,,看个屁,True
50405,text,1,直接上强度,,2024-10-03 01:50:59+00:00,1727920259,7.0,msg_00050405,,,,,直接上强度,True
50408,text,0,哟这是给你了啊,,2024-10-03 02:04:22+00:00,1727921062,32.0,msg_00050408,,,,,哟这是给你了啊,True
50409,text,1,想让她给1000我过去,,2024-10-03 02:04:35+00:00,1727921075,13.0,msg_00050409,,,,,想让她给1000我过去,True
50410,text,1,否则没得谈,,2024-10-03 02:04:39+00:00,1727921079,4.0,msg_00050410,,,,,否则没得谈,True
50411,text,1,先,,2024-10-03 02:04:46+00:00,1727921086,7.0,msg_00050411,,,,,先,True
50412,text,0,确实,,2024-10-03 02:04:53+00:00,1727921093,7.0,msg_00050412,,,,,确实,True
50414,text,0,直接去了把钥匙给他，钱给你拉倒了,,2024-10-03 02:05:19+00:00,1727921119,4.0,msg_00050414,,,,,直接去了把钥匙给他，钱给你拉倒了,True
50416,text,0,人家给你一千了，你也别太那啥了,,2024-10-03 02:06:04+00:00,1727921164,44.0,msg_00050416,,,,,人家给你一千了，你也别太那啥了,True
50417,text,1,10：40我没离你来找我,,2024-10-03 02:14:06+00:00,1727921646,482.0,msg_00050417,,,,,10：40我没离你来找我,True
50418,text,1,11公寓那块,,2024-10-03 02:14:14+00:00,1727921654,8.0,msg_00050418,,,,,11公寓那块,True
50419,text,0,啊这总不能还有人身安全了,,2024-10-03 02:14:41+00:00,1727921681,27.0,msg_00050419,,,,,啊这总不能还有人身安全了,True
50420,text,1,拿到了,,2024-10-03 02:29:20+00:00,1727922560,879.0,msg_00050420,,,,,拿到了,True
50421,text,0,不错不错,,2024-10-03 02:30:25+00:00,1727922625,65.0,msg_00050421,,,,,不错不错,True
50423,text,0,真是,,2024-10-03 02:32:26+00:00,1727922746,30.0,msg_00050423,,,,,真是,True
50424,text,0,确实也算威胁,,2024-10-03 02:32:45+00:00,1727922765,19.0,msg_00050424,,,,,确实也算威胁,True
50425,text,0,但要是刚开始他就很痛快的话，都懒得威胁他,,2024-10-03 02:33:18+00:00,1727922798,33.0,msg_00050425,,,,,但要是刚开始他就很痛快的话，都懒得威胁他,True
50426,text,0,想吃鸡蛋灌饼,,2024-10-03 14:25:42+00:00,1727965542,42744.0,msg_00050426,,,,,想吃鸡蛋灌饼,True
50427,text,0,吃还是不吃呢,,2024-10-03 14:26:03+00:00,1727965563,21.0,msg_00050427,,,,,吃还是不吃呢,True
50428,sticker,0,[表情包],../emojis/d88c31a8d0d0ddc41bcbb610b37c43ed.gif,2024-10-03 14:26:10+00:00,1727965570,7.0,msg_00050428,sticker_000185,[表情包:猫咪打哈欠，暗示需要休息],1.0,False,[表情包:猫咪打哈欠，暗示需要休息],True
50429,text,1,吃,,2024-10-03 14:36:26+00:00,1727966186,616.0,msg_00050429,,,,,吃,True
50430,text,1,去吧,,2024-10-03 14:36:28+00:00,1727966188,2.0,msg_00050430,,,,,去吧,True
50431,text,1,[加油],,2024-10-03 14:36:38+00:00,1727966198,10.0,msg_00050431,,,,,[加油],True
50432,text,0,我在东门等洗头,,2024-10-04 03:36:32+00:00,1728012992,46794.0,msg_00050432,,,,,我在东门等洗头,True
50433,text,1,哦,,2024-10-04 03:36:48+00:00,1728013008,16.0,msg_00050433,,,,,哦,True
50434,text,0,洗一次15wc,,2024-10-04 03:36:56+00:00,1728013016,8.0,msg_00050434,,,,,洗一次15wc,True
50435,sticker,0,[表情包],../emojis/1afa465ec0a5ac67282a307ff1c898c0.gif,2024-10-04 03:37:01+00:00,1728013021,5.0,msg_00050435,sticker_000292,[表情包:熊戴着王冠开心地拿着鱼],1.0,False,[表情包:熊戴着王冠开心地拿着鱼],True
50436,text,0,比我家那边还贵,,2024-10-04 03:37:19+00:00,1728013039,18.0,msg_00050436,,,,,比我家那边还贵,True
